field,ID,RA,DEC,z_peak,z_a,z_ml,z_spec,Prob_gt_6,Prob_gt_7,Prob_gt_8,Prob_gt_9,chi_a,nfilt,clean_lw_bands,tag_low_prob,tag_spec_conflict,tag_low_red_coverage,tag_lowz_competitive
GOODS-N,1023845,189.14432,62.30975,6.680000305175781,6.680000305175781,6.681480407714844,-9999.0,0.9995062351226807,0.00020833151938859373,8.247526466220734e-07,1.0745974066139752e-07,8.30321216583252,14,6,0,0,0,0
GOODS-N,1023857,189.18396,62.30998,7.240000247955322,7.240000247955322,7.228194236755371,-9999.0,1.0,0.9066506028175354,0.25721219182014465,0.2533729374408722,10.981386184692383,16,7,0,0,0,0
GOODS-N,1023931,189.17815,62.310646,6.599999904632568,6.599999904632568,6.6033935546875,-9999.0,1.0000001192092896,1.308839755326252e-12,1.3086900270062318e-12,7.470511839344218e-13,80.07445526123047,16,7,0,0,0,0
GOODS-N,1024010,189.1765,62.311523,7.200000286102295,7.200000286102295,7.199183940887451,-9999.0,0.9999784231185913,0.9998138546943665,6.608881903957808e-06,6.3629627220507246e-06,5.820072650909424,16,7,0,0,0,0
GOODS-N,1024018,189.17786,62.311737,6.78000020980835,6.78000020980835,6.779812335968018,-9999.0,0.9999998807907104,0.03589397668838501,4.573775136407221e-09,1.0457391475045155e-15,6.469690799713135,16,7,0,0,0,0
GOODS-N,1024039,189.17421,62.31193,6.28000020980835,6.28000020980835,6.277074337005615,-9999.0,0.9537801742553711,0.00040352443465963006,1.2544246885681787e-07,2.625510364673289e-10,12.605703353881836,16,7,0,0,0,0
GOODS-N,1024078,189.17853,62.31253,6.889999866485596,6.889999866485596,6.884714603424072,-9999.0,0.9988460540771484,0.26760199666023254,0.001657874439842999,4.4502189666673075e-06,11.66576862335205,16,7,0,0,0,0
GOODS-N,1024087,189.16423,62.312595,6.5,6.5,6.495222568511963,-9999.0,0.999971330165863,4.129398348595714e-06,1.8464260165274027e-06,1.088369394608435e-08,23.02704620361328,15,6,0,0,0,0
GOODS-N,1024094,189.1738,62.3127,7.420000076293945,7.420000076293945,7.419568061828613,-9999.0,0.9999999403953552,0.9938616156578064,0.0010138268116861582,4.911701398668811e-05,14.207308769226074,16,7,0,0,0,0
GOODS-N,1024112,189.15637,62.313103,6.740000247955322,6.740000247955322,6.743668556213379,-9999.0,1.0000001192092896,2.2171534510562196e-06,1.2692205473285867e-06,1.2692006521319854e-06,39.90370559692383,14,6,0,0,0,0
GOODS-N,1024129,189.15355,62.313377,6.579999923706055,6.579999923706055,6.584151268005371,-9999.0,0.9836127758026123,0.0401071235537529,0.015354428440332413,0.00432660523802042,5.9877610206604,14,6,0,0,0,0
GOODS-N,1024186,189.16608,62.314335,6.599999904632568,6.599999904632568,6.601278305053711,-9999.0,0.9950913786888123,0.02844271808862686,0.0023054732009768486,0.0004535579646471888,6.277050018310547,15,6,0,0,0,0
GOODS-N,1024206,189.15952,62.3146,6.829999923706055,6.829999923706055,6.829646587371826,-9999.0,0.9999998807907104,0.036832213401794434,2.4873287873816707e-09,1.4208815059865015e-13,7.423617362976074,14,6,0,0,0,0
GOODS-N,1024227,189.17577,62.314945,6.710000038146973,6.710000038146973,6.7148237228393555,-9999.0,0.9930371642112732,0.0014530773041769862,0.0007420944748446345,0.0006321310647763312,10.158712387084961,16,7,0,0,0,0
GOODS-N,1024338,189.1613,62.317875,6.380000114440918,6.380000114440918,6.373467922210693,-9999.0,0.991131067276001,0.00026122649433091283,2.538025455578463e-06,1.3065119652821977e-08,4.189043045043945,14,6,0,0,0,0
GOODS-N,1024694,189.05556,62.22151,8.470000267028809,8.470000267028809,8.470842361450195,-9999.0,0.9999999403953552,0.9999999403953552,0.9997127056121826,1.0221681804978289e-05,18.776199340820312,15,6,0,0,0,0
GOODS-N,1024725,189.08415,62.222023,7.230000019073486,7.230000019073486,7.227136135101318,-9999.0,1.0000001192092896,1.0000001192092896,7.856339578893312e-08,1.9316732729427605e-13,8.40554428100586,15,6,0,0,0,0
GOODS-N,1024730,189.0925,62.222248,7.240000247955322,7.240000247955322,7.2398223876953125,-9999.0,0.9989952445030212,0.9948740601539612,0.5947064161300659,0.053383421152830124,3.992460250854492,13,4,0,0,0,0
GOODS-N,1024818,189.13655,62.223312,7.28000020980835,7.28000020980835,7.282135009765625,-9999.0,0.9999999403953552,1.0,1.498024886359417e-07,1.2021247712545868e-11,11.675825119018555,16,7,0,0,0,0
GOODS-N,1024901,189.12317,62.22481,6.730000019073486,6.730000019073486,6.7332539558410645,-9999.0,0.999999463558197,0.00011965748126385733,2.7179227293262775e-13,1.1281460723824681e-14,17.166418075561523,16,7,0,0,0,0
GOODS-N,1026338,189.19536,62.23942,7.170000076293945,7.170000076293945,7.170417308807373,-9999.0,1.0,1.0,4.104378796030436e-18,5.8082432242491385e-30,449.1668395996094,16,7,0,0,0,0
GOODS-N,1026355,189.10957,62.23878,7.630000114440918,7.630000114440918,7.0677809715271,-9999.0,0.9999999403953552,0.8807427883148193,0.12785102427005768,9.103012416744605e-05,17.82728385925293,16,7,0,0,0,0
GOODS-N,1026356,189.10942,62.2388,7.53000020980835,7.53000020980835,7.53369665145874,-9999.0,1.0000001192092896,1.0000001192092896,1.1304526204014564e-08,1.4675267294775307e-13,12.400666236877441,16,7,0,0,0,0
GOODS-N,1026571,189.07645,62.240685,6.680000305175781,6.680000305175781,6.682838439941406,-9999.0,1.0000001192092896,7.03124887076168e-15,4.486957682768064e-42,0.0,193.5579376220703,15,6,0,0,0,0
GOODS-N,1026657,189.149,62.24123,7.460000038146973,7.460000038146973,7.454977989196777,-9999.0,1.0000001192092896,0.9728159308433533,0.0001615584478713572,2.3617265298980783e-07,9.908220291137695,16,7,0,0,0,0
GOODS-N,1026832,189.20306,62.242496,7.820000171661377,7.820000171661377,7.819498062133789,-9999.0,1.0,1.0000001192092896,0.2948754131793976,2.0299605694162892e-06,7.863317012786865,16,7,0,0,0,0
GOODS-N,1027155,189.13368,62.24461,6.710000038146973,6.710000038146973,6.706675052642822,-9999.0,1.0,0.0006095395656302571,9.148618668186614e-11,1.408328748758736e-11,27.971385955810547,16,7,0,0,0,0
GOODS-N,1027338,189.19043,62.246853,12.649999618530273,12.649999618530273,8.41852855682373,-9999.0,0.979831874370575,0.9798291921615601,0.9793248176574707,0.8014764189720154,25.391796112060547,16,7,0,0,0,0
GOODS-N,1027422,189.04025,62.24665,7.119999885559082,7.119999885559082,7.119746685028076,-9999.0,1.0,0.9999982118606567,6.652824643069336e-21,2.4995849996471343e-32,395.3554382324219,15,6,0,0,0,0
GOODS-N,1027598,189.1785,62.247833,7.519999980926514,7.519999980926514,7.516581058502197,-9999.0,1.0000001192092896,0.999965488910675,1.0081172149511985e-05,1.919296188646058e-08,11.27885913848877,16,7,0,0,0,0
GOODS-N,1027608,189.15665,62.248104,7.75,7.75,7.749300003051758,-9999.0,1.0,1.0,3.312358603835996e-16,5.524905216627953e-27,248.65573120117188,16,7,0,0,0,0
GOODS-N,1027721,189.21625,62.248398,9.020000457763672,9.020000457763672,9.016242027282715,-9999.0,0.9999707937240601,0.9999708533287048,0.9999557733535767,0.5656827092170715,7.465343475341797,16,7,0,0,0,0
GOODS-N,1027862,189.18356,62.249866,7.75,7.75,7.75036096572876,-9999.0,0.9999998807907104,0.9999998807907104,2.7315578395477257e-17,2.8644488470555035e-28,372.8404846191406,16,7,0,0,0,0
GOODS-N,1027994,189.1692,62.250423,6.480000019073486,6.480000019073486,6.479039669036865,-9999.0,1.0,4.407826572238442e-21,9.595016719625078e-32,7.259119602203535e-32,15.060040473937988,16,7,0,0,0,0
GOODS-N,1028015,189.12628,62.250637,7.710000038146973,7.710000038146973,7.705933570861816,-9999.0,1.0,1.0,6.6585520545553504e-18,1.1168201728428012e-28,355.5929260253906,16,7,0,0,0,0
GOODS-N,1028128,189.09732,62.250957,7.559999942779541,7.559999942779541,7.556361675262451,-9999.0,1.0,0.9999863505363464,0.00012812732893507928,1.986881983384592e-07,11.298408508300781,15,6,0,0,0,0
GOODS-N,1028353,189.05138,62.252796,7.340000152587891,7.340000152587891,7.338825702667236,-9999.0,1.0,1.0,1.0327111719708135e-17,5.021439528181614e-29,402.84759521484375,15,6,0,0,0,0
GOODS-N,1028366,189.09248,62.253006,6.619999885559082,6.619999885559082,6.61963415145874,-9999.0,0.9995931386947632,0.0019235386280342937,0.0017047292785719037,0.0013128250138834119,16.461414337158203,15,6,0,0,0,0
GOODS-N,1028761,189.07985,62.256477,7.119999885559082,7.119999885559082,7.117159843444824,-9999.0,1.0000001192092896,0.9073370695114136,3.754963562307978e-10,5.5484611968484676e-17,13.085131645202637,16,7,0,0,0,0
GOODS-N,1028890,189.21352,62.257572,6.110000133514404,6.110000133514404,6.104894638061523,-9999.0,0.8075418472290039,0.0001479871425544843,1.5407989550908496e-08,1.2146999646910593e-14,4.545801162719727,16,7,0,0,0,0
GOODS-N,1030264,189.01807,62.269234,6.570000171661377,6.570000171661377,6.5662994384765625,-9999.0,0.9999998807907104,6.455532858490667e-14,5.3580705546224863e-14,8.250349060440651e-19,68.50202178955078,13,5,0,0,0,0
GOODS-N,1030374,189.09193,62.271122,11.899999618530273,11.899999618530273,11.894065856933594,-9999.0,1.0,1.0,0.9870854616165161,0.9034054279327393,17.10114860534668,16,7,0,0,0,0
GOODS-N,1031111,189.13808,62.27444,6.809999942779541,6.809999942779541,6.812074661254883,-9999.0,0.9999998807907104,4.485141980037355e-10,2.200751242824895e-19,2.200714536685213e-19,57.44306564331055,16,7,0,0,0,0
GOODS-N,1031196,189.13914,62.275314,7.130000114440918,7.130000114440918,7.134052753448486,-9999.0,1.0,0.84758460521698,5.607338948721008e-07,3.394742372950753e-14,16.733861923217773,16,7,0,0,0,0
GOODS-N,1031771,189.16072,62.2778,6.700000286102295,6.700000286102295,6.69938325881958,-9999.0,0.9999839663505554,0.4054886996746063,0.0012450410285964608,1.2792101600211936e-08,7.404143333435059,17,7,0,0,0,0
GOODS-N,1031900,189.16983,62.27892,6.700000286102295,6.700000286102295,6.698800563812256,-9999.0,0.9999959468841553,5.6750239309621975e-05,1.0556092000513217e-08,5.7234520942084366e-12,14.22760009765625,17,5,0,0,0,0
GOODS-N,1032178,189.06963,62.281025,7.210000038146973,7.210000038146973,7.208611488342285,-9999.0,0.9999999403953552,0.9996140599250793,4.848246317123994e-05,2.661202147535846e-09,4.888707637786865,14,6,0,0,0,0
GOODS-N,1032419,189.17513,62.28226,6.75,6.75,6.747863292694092,-9999.0,1.0,3.009494736749829e-11,7.17711185007548e-30,7.176963643747728e-30,11.075678825378418,17,7,0,0,0,0
GOODS-N,1032446,189.17958,62.282387,7.200000286102295,7.200000286102295,7.201724529266357,-9999.0,1.0,0.9998496174812317,9.710428017228878e-09,6.545076147723705e-10,5.8507843017578125,17,7,0,0,0,0
GOODS-N,1032447,189.17981,62.2824,7.159999847412109,7.159999847412109,7.155791282653809,-9999.0,1.0,1.0,1.746842602528898e-20,5.672964516961742e-25,17.023473739624023,17,7,0,0,0,0
GOODS-N,1032522,189.16081,62.283077,7.409999847412109,7.409999847412109,7.408036231994629,-9999.0,0.9999999403953552,0.9999997019767761,4.579341634780576e-07,1.2199792391587305e-11,14.209498405456543,17,7,0,0,0,0
GOODS-N,1032550,189.15779,62.283173,6.659999847412109,6.659999847412109,6.6641154289245605,-9999.0,0.9999051690101624,0.0031016566790640354,6.800437404308468e-05,2.8406420824467205e-05,7.4941534996032715,17,7,0,0,0,0
GOODS-N,1032628,189.0707,62.283638,7.050000190734863,7.050000190734863,7.051130771636963,-9999.0,1.0,0.9719165563583374,1.5820778017530409e-24,9.146979573285307e-35,270.2947692871094,14,6,0,0,0,0
GOODS-N,1032633,189.17642,62.2837,6.869999885559082,6.869999885559082,6.866334438323975,-9999.0,0.9999999403953552,0.13410072028636932,0.001149844960309565,2.9034626436441613e-07,10.782868385314941,17,7,0,0,0,0
GOODS-N,1033359,189.03899,62.28767,6.590000152587891,6.590000152587891,6.458786487579346,-9999.0,0.9795442819595337,1.7163830534627778e-07,1.0594474986191926e-07,2.0755317464704603e-08,9.204319953918457,13,5,0,0,0,0
GOODS-N,1033657,188.98853,62.290073,6.269999980926514,6.269999980926514,6.271360874176025,-9999.0,1.0,4.3191681664676607e-38,0.0,0.0,98.90607452392578,12,5,0,0,0,0
GOODS-N,1034049,189.07085,62.292435,7.200000286102295,7.200000286102295,7.198492050170898,-9999.0,1.0,0.9999997615814209,1.653641988254718e-15,8.485804858581134e-20,2.021117687225342,14,6,0,0,0,0
GOODS-N,1034051,189.07042,62.292572,7.170000076293945,7.170000076293945,7.169236183166504,-9999.0,1.0,0.9986054301261902,0.02464941516518593,3.884216494043358e-05,12.548662185668945,14,6,0,0,0,0
GOODS-N,1034234,189.00998,62.29348,6.420000076293945,6.420000076293945,6.421706676483154,-9999.0,1.0,3.740276661494517e-35,0.0,0.0,42.21240234375,10,5,0,0,0,0
GOODS-N,1034514,189.12834,62.295383,7.039999961853027,7.039999961853027,7.040358543395996,-9999.0,1.0,0.9252279996871948,2.2967909292006841e-23,6.714186796316819e-34,412.5185241699219,16,7,0,0,0,0
GOODS-N,1034608,189.07178,62.2955,7.050000190734863,7.050000190734863,7.045982837677002,-9999.0,1.0000001192092896,0.8964070081710815,7.739074135315605e-06,1.5879939585516922e-09,6.465475559234619,14,6,0,0,0,0
GOODS-N,1034762,189.19833,62.297047,7.389999866485596,7.389999866485596,7.386128902435303,-9999.0,1.0,1.0,4.4389481673734466e-11,5.87468340304282e-15,12.363835334777832,16,7,0,0,0,0
GOODS-N,1035068,189.16502,62.300186,6.590000152587891,6.590000152587891,6.5942606925964355,-9999.0,1.0,4.749893256494886e-10,4.749893256494886e-10,4.717720658575786e-10,57.13642120361328,16,7,0,0,0,0
GOODS-N,1035185,189.18085,62.30202,7.090000152587891,7.090000152587891,7.090811729431152,-9999.0,0.9999952912330627,0.9537620544433594,0.0022427162621170282,8.8787310232874e-06,12.297371864318848,16,7,0,0,0,0
GOODS-N,1035191,189.1578,62.302345,7.300000190734863,7.300000190734863,7.296215534210205,-9999.0,1.0000001192092896,1.0000001192092896,3.2773575520117504e-11,9.763030499061048e-15,32.05344009399414,16,7,0,0,0,0
GOODS-N,1035192,189.15799,62.3024,7.409999847412109,7.409999847412109,7.411811828613281,-9999.0,0.9999999403953552,0.9999999403953552,2.1575895584047267e-11,1.4222522276413076e-16,22.606807708740234,16,7,0,0,0,0
GOODS-N,1035428,189.14062,62.305515,6.740000247955322,6.740000247955322,6.7362446784973145,-9999.0,0.9999999403953552,6.488027892714854e-10,3.270025220621206e-16,3.269857137520735e-16,18.145782470703125,15,6,0,0,0,0
GOODS-N,1035539,189.13431,62.307842,6.740000247955322,6.740000247955322,6.73970365524292,-9999.0,1.0000001192092896,8.790204446995631e-05,6.657838821411133e-05,6.65760162519291e-05,47.60313415527344,14,6,0,0,0,0
